ROOT,LEMMA,LEMMA_ARA,PATTERN_ABSTRACT,PATTERN,GLOSS,FUNCTION,POS
l.m.H,laAmaH,1A2a3,1aA2a3,glance_at,trans,VERB,
l.m.H,lam~aH,1a2~a3,1a2~a3,allude;refer,trans,VERB,
l.m.H,lamaH-a,1a2a3,1a2a3,glance;notice,trans,VERB,
l.m.H,talaAmaH,ta1A2a3,ta1aA2a3,appear,trans,VERB,
l.m.H,lamoH,1a2o3,1a2o3,glance;instant,-,NOUN,
l.m.H,lamoHap,1a2o3+ap,1a2o3,glance;glimpse,-,NOUN,
l.m.H,malomaH,ma1o2a3,ma1o2a3,characteristic;feature,-,NOUN,
l.m.H,talomiyH,ta1o2iy3,ta1o2iy3,allusion;early_symptoms;indirectly;suggestion;through_allusion,-,NOUN,
l.m.H,lam~aAH,1a2~A3,1a2~aA3,shining,-,ADJ,
l.m.H,mulam~aH,mu1a2~a3,mu1a2~a3,alluded_(to);referred_(to),-,ADJ,
l.m.H,mulam~iH,mu1a2~i3,mu1a2~i3,alluding;referring,-,ADJ,
l.m.j,talam~aj,ta1a2~3,ta1a2~a3,have_a_snack,trans,VERB,
l.m.j,lumojap,1u2o3+ap,1u2o3,appetizer;snack,-,NOUN,
l.m.l.m,lamolam,1a2o3a4,1a2o3a4,accumulate;gather,trans,VERB,
l.m.l.m,lamolamap,1a2o3a4+ap,1a2o3a4,accumulating;accumulation;gathering,-,NOUN,
l.m.l.m,mulamolim,mu1a2o3i4,mu1a2o3i4,elephant_trunk;proboscis,-,NOUN,
l.m.m,{ilotam~,{i1ota2a3,{i1ota2~,gather;visit,gem trans,VERB,
l.m.m,{ilotam~,{i1ota2a3,{i1ota2a3,gather;visit,gem trans,VERB,
l.m.m,>alam~,>a1o2a3_INTRANS,>a1o2a3,be_acquainted_with,INTRANS,VERB,
l.m.m,>alam~,>a1o2a3_INTRANS,>a1a2~,be_acquainted_with,INTRANS,VERB,
l.m.m,lam~-u,1a2a3,1a2~,collect;put_in_order,gem trans,VERB,
l.m.m,lam~-u,1a2a3,1a2a3,collect;put_in_order,gem trans,VERB,
l.m.m,<ilomaAm,<i1o2A3,<i1o2aA3,acquaintance;knowledge,-,NOUN,
l.m.m,laAm~ap,1A2i3+ap,1aA3~,evil_eye,-,NOUN,
l.m.m,lam~,1a2o3,1a2~,gathering,-,NOUN,
l.m.m,lam~aAm,1a2~A3,1a2~aA3,wild_thyme,-,NOUN,
l.m.m,lam~ap,1a2o3+ap,1a2~,collection;gathering;visit,-,NOUN,
l.m.m,lamam,1a2a3,1a2a3,touch_of_insanity,-,NOUN,
l.m.m,lim~ap,1i2o3+ap,1i2~,curl;ringlet,-,NOUN,
l.m.m,limaAm,1i2A3,1i2aA3,occasionally;rarely;short_meeting,-,NOUN,
l.m.m,lum~ap,1u2o3+ap,1u2~,group;traveling_party,-,NOUN,
l.m.m,mulim~ap,mu1o2i3+ap,mu1i2~,disaster;misfortune,-,NOUN,
l.m.m,malomuwm,ma1o2uw3,ma1o2uw3,collected;gathered,-,ADJ,
l.m.m,mulim~,mu1o2i3,mu1i2~,expert;knowledgeable,-,ADJ,
l.m.s,{ilotamas,{i1ota2a3,{i1ota2a3,search_for;solicit,trans,VERB,
l.m.s,laAmas,1A2a3,1aA2a3,feel;touch,trans,VERB,
l.m.s,lamas-i,1a2a3,1a2a3,perceive;touch,trans,VERB,
l.m.s,lamas-u,1a2a3,1a2a3,perceive;touch,trans,VERB,
l.m.S,lamaS-u,1a2a3,1a2a3,make_faces_at;rail_at,trans,VERB,
l.m.s,talaAmas,ta1A2a3_INTRANS,ta1aA2a3,be_in_mutual_contact,INTRANS,VERB,
l.m.s,talam~as,ta1a2~3,ta1a2~a3,feel_out;grope,trans,VERB,
l.m.s,{ilotimaAs,{i1oti2A3,{i1oti2aA3,petition;request;solicitation,-,NOUN,
l.m.s,lamos,1a2o3,1a2o3,feeling;touch,-,NOUN,
l.m.S,lamoS,1a2o3,1a2o3,making_faces_at;railing_at,-,NOUN,
l.m.s,lamosap,1a2o3+ap,1a2o3,tinge;touch;trace,-,NOUN,
l.m.s,lamosiy~ap,1a2o3+iy~ap,1a2o3iy~,unripe_date,-,NOUN,
l.m.s,malomas,ma1o2a3,ma1o2a3,point_contact;points_of_contact;touch,-,NOUN,
l.m.s,mulaAmasap,mu1A2a3+ap,mu1aA2a3,feeling;touching,-,NOUN,
l.m.s,mulotamas,mu1ota2a3,mu1ota2a3,application;petition;request,-,NOUN,
l.m.s,talaAmus,ta1A2u3,ta1aA2u3,mutual_contact,-,NOUN,
l.m.s,talam~us,ta1a2~u3,ta1a2~u3,quest;search,-,NOUN,
l.m.s,lamiys,1a2iy3,1a2iy3,soft_to_the_touch,-,ADJ,
l.m.s,lamosiy~,1a2o3+iy~,1a2o3iy~,tactile;touch,-,ADJ,
l.m.s,malomasiy~,ma1o2a3+iy~,ma1o2a3iy~,tactile;tactual,-,ADJ,
l.m.s,malomuws,ma1o2uw3,ma1o2uw3,noticeable;tangible,-,ADJ,
l.m.z,lamaz-i,1a2a3,1a2a3,criticize;slander,trans,VERB,
l.m.z,lamaz-u,1a2a3,1a2a3,criticize;slander,trans,VERB,
l.m.Z,lamaZ-u,1a2a3,1a2a3,smack_the_lips,trans,VERB,
l.m.Z,talam~aZ,ta1a2~3,ta1a2~a3,slander;smack_the_lips,trans,VERB,
l.m.z,lamoz,1a2o3,1a2o3,criticizing;slandering,-,NOUN,
l.m.Z,lamoZ,1a2o3,1a2o3,smacking_the_lips,-,NOUN,
l.m.z,lumazap,1u2a3+ap,1u2a3,carper;fault_finder,-,NOUN,
l.m.z,lam~aAz,1a2~A3,1a2~aA3,carper;fault-finder,-,ADJ,
l.q.b,laq~ab,1a2~a3,1a2~a3,address_as;call,trans,VERB,
l.q.b,talaq~ab,ta1a2~3_INTRANS,ta1a2~a3,be_addressed_as;be_called,INTRANS,VERB,
l.q.b,laqab,1a2a3,1a2a3,nickname;title,-,NOUN,
l.q.b,mulaq~ab,mu1a2~a3,mu1a2~a3,called;nicknamed,-,ADJ,
l.q.E,laqaE-a,1a2a3,1a2a3,discard,trans,VERB,
l.q.E,laqoE,1a2o3,1a2o3,discarding,-,NOUN,
l.q.f,{ilotaqaf,{i1ota2a3,{i1ota2a3,catch;seize,trans,VERB,
l.q.f,laqif-a,1a2i3,1a2i3,catch;seize,trans,VERB,
l.q.f,talaq~af,ta1a2~3,ta1a2~a3,catch;seize,trans,VERB,
l.q.f,laqafaAn,1a2a3An,1a2a3aAn,catching;seizing,-,NOUN,
l.q.f,laqof,1a2o3,1a2o3,catching;seizing,-,NOUN,
l.q.f,talaq~uf,ta1a2~u3,ta1a2~u3,capture;seizing,-,NOUN,
l.q.H,laq~aH,1a2~a3,1a2~a3,impregnate;inoculate;pollinate,trans,VERB,
l.q.H,laqaH-a,1a2a3,1a2a3,impregnate;inoculate;pollinate,trans,VERB,
l.q.H,talaAqaH,ta1A2a3,ta1aA2a3,cross-pollinate,trans,VERB,
l.q.H,laAqiH,1A2i3,1aA2i3,pollen,-,NOUN,
l.q.H,laqaAH,1a2A3,1a2aA3,pollen;semen;vaccine,-,NOUN,
l.q.H,laqoH,1a2o3,1a2o3,impregnation;inoculation;pollination,-,NOUN,
l.q.H,taloqiyH,ta1o2iy3,ta1o2iy3,impregnation;inoculation;pollination,-,NOUN,
l.q.H,mulaq~aH,mu1a2~a3,mu1a2~a3,inoculated;vaccinated,-,ADJ,
l.q.l.q,laqolaq,1a2o3a4,1a2o3a4,babble;chatter,trans,VERB,
l.q.l.q,laqolaAq,1a2o3A4,1a2o3aA4,stork,-,NOUN,
l.q.l.q,laqolaq,1a2o3a4,1a2o3a4,stork,-,NOUN,
l.q.l.q,laqolaqap,1a2o3a4+ap,1a2o3a4,chattering;gossip,-,NOUN,
l.q.m,{ilotaqam,{i1ota2a3,{i1ota2a3,devour;swallow,trans,VERB,
l.q.m,>aloqam,>a1o2a3,>a1o2a3,feed;make_swallow,trans,VERB,
l.q.m,laq~am,1a2~a3,1a2~a3,feed;load;supply;upload,trans,VERB,
l.q.m,laqam-u,1a2a3,1a2a3,obstruct,trans,VERB,
l.q.m,laqim-a,1a2i3,1a2i3,eat;swallow,trans,VERB,
l.q.m,laqiym,1a2iy3,1a2iy3,load;supply,-,NOUN,
l.q.m,laqomiy~,1a2o3+iy~,1a2o3iy~,palm_wine,-,NOUN,
l.q.m,luqayomap,1u2ayo3+ap,1u2ayo3,small_bite;snack,-,NOUN,
l.q.m,luqomap,1u2o3+ap,1u2o3,bite;daily_bread;morsel,-,NOUN,
l.q.m,mulaq~im,mu1a2~i3,mu1a2~i3,mortar_man;second_gunner,-,NOUN,
l.q.m,taloqiym,ta1o2iy3,ta1o2iy3,feeding;loading;supplying;uploading,-,NOUN,
l.q.m,laAqimiy~,1A2i3+iy~,1aA2i3iy~,palm_wine,-,ADJ,
l.q.m,mulaq~im,mu1a2~i3,mu1a2~i3,feeding;supplying,-,ADJ,
l.q.n,laq~an,1a2~a3,1a2~a3,instruct;suggest;teach,#n trans,VERB,
l.q.n,laqin-a,1a2i3,1a2i3,infer;understand,#n ditrans,VERB,
l.q.n,talaq~an,ta1a2~3,ta1a2~a3,infer;understand,#n trans,VERB,
l.q.n,laqaAnap,1a2A3+ap,1a2aA3,quick_grasp;quick_understanding,-,NOUN,
l.q.n,laqaAniy~ap,1a2A3+iy~ap,1a2aA3iy~,quick_grasp;quick_understanding,-,NOUN,
l.q.n,mulaq~in,mu1a2~i3,mu1a2~i3,inspirer;prompter,-,NOUN,
l.q.n,taloqiyn,ta1o2iy3,ta1o2iy3,dictation;instruction;suggesting,-,NOUN,
l.q.s,laqis,1a2i3,1a2i3,annoyed,-,NOUN,
l.q.T,{ilotaqaT,{i1ota2a3,{i1ota2a3,collect;obtain;receive,trans,VERB,
l.q.T,laq~aT,1a2~a3,1a2~a3,collect;gather,trans,VERB,
l.q.T,laqaT-u,1a2a3,1a2a3,collect;gather,trans,VERB,
l.q.T,talaq~aT,ta1a2~3,ta1a2~a3,collect;gather,trans,VERB,
l.q.T,{ilotiqaAT,{i1oti2A3,{i1oti2aA3,obtaining;reception,-,NOUN,
l.q.T,laAqiT,1A2i3,1aA2i3,collector;pickup;receiver,-,NOUN,
l.q.T,laAqiTap,1A2i3+ap,1aA2i3,detector;search_device,-,NOUN,
l.q.T,laqaT,1a2a3,1a2a3,gleaning,-,NOUN,
l.q.T,laqiyT,1a2iy3,1a2iy3,found;foundling;picked_up,-,NOUN,
l.q.T,laqoTap,1a2o3+ap,1a2o3,film_footage;picture;snapshot;video,-,NOUN,
l.q.T,luqaAT,1u2A3,1u2aA3,gleaned;leftover,-,NOUN,
l.q.T,luqaATap,1u2A3+ap,1u2aA3,gleaned;leftover,-,NOUN,
l.q.T,luqoTap,1u2o3+ap,1u2o3,bargain;lucky_find,-,NOUN,
l.q.T,miloqaT,mi1o2a3,mi1o2a3,pincer;plier;tweezer,-,NOUN,
l.q.T,mulotaqiT,mu1ota2i3,mu1ota2i3,detector;receiver,-,NOUN,
l.q.w,laqowap,لَقْوَة,1a2o3+ap,1a2o3,facial_paralysis,-,NOUN
l.q.w,maloquw~,مَلْقُوّ,ma1o2uw3,ma1o2u3~,suffering_from_facial_paralysis,-,NOUN
l.q.y,{ilotaqaY,ٱِلْتَقَى,{i1ota2a3,{i1ota2,encounter;meet,#-ay trans,VERB
l.q.y,{isotaloqaY,ٱِسْتَلْقَى,{isota1o2a3,{isota1o2,lie_down,#-ay trans,VERB
l.q.y,>aloqaY,أَلْقَى,>a1o2a3,>a1o2,arrest;deliver;place_(blame);throw,#-ay trans,VERB
l.q.y,laAqaY,لَاقَى,1A2a3,1aA2,encounter;meet,#-ay trans,VERB
l.q.y,laqiy-a,لَقِي-َ,1a2a3,1a2,encounter;find;meet,#-iy trans,VERB
l.q.y,talaAqaY,تَلَاقَى,ta1A2a3,ta1aA2,meet_each_other,#-ay trans,VERB
l.q.y,talaq~aY,تَلَقَّى,ta1a2~3,ta1a2~,receive,#-ay trans,VERB
l.q.y,{ilotiqaA',ٱِلْتِقَاء,{i1oti2A3,{i1oti2aA,meeting;reunion,-,NOUN
l.q.y,<iloqaA',إِلْقَاء,<i1o2A3,<i1o2aA,arresting;delivering;throwing,-,NOUN
l.q.y,>uloqiy~ap,أُلْقِيَّة,>u1o2i3~+ap,>u1o2i3~,conundrum;riddle,-,NOUN
l.q.y,laqaY,لَقَى,1a2a3,1a2,offal,-,NOUN
l.q.y,liqaA',لِقَاء,1i2A3,1i2aA,encounter;interview;meeting,-,NOUN
l.q.y,liqaAyap,لِقَايَة,1i2A3+ap,1i2aA3,encounter,-,NOUN
l.q.y,luqoyaA,لُقْيَا,1u2o3A,1u2o3,encounter,-,NOUN
l.q.y,maloqaY,مَلْقَى,ma1o2a3,ma1o2,intersection;juncture;meeting_place,-,NOUN
l.q.y,mulaAqaAp,مُلَاقَاة,mu1A2a3+ap,mu1aA2,encounter;meeting;reception,-,NOUN
l.q.y,mulotaqaY,مُلْتَقَى,mu1ota2a3,mu1ota2,conference;forum;juncture;meeting;meeting_place,-,NOUN
l.q.y,talaAqiy,تَلَاقِي,ta1A2u3,ta1aA2,encounter;meeting,-,NOUN
l.q.y,talaq~iy,تَلَقِّي,ta1a2~u3,ta1a2~,acquisition;receipt;receiving,-,NOUN
l.q.y,tiloqaA',تِلْقَاء,ti1o2A3,ti1o2aA,in_front_of;opposite,-,NOUN
l.q.y,tiloqaA}iy~ap,تِلْقَائِيَّة,ti1o2A3+iy~ap,ti1o2aA}iy~,spontaneity,-,NOUN
l.q.y,muloqaY,مُلْقَى,mu1o2a3,mu1o2,cast;discarded;thrown,-,ADJ
l.q.y,muloqiy,مُلْقِي,mu1o2i3,mu1o2,placing_(blame),-,ADJ
l.q.y,mutalaq~iy,مُتَلَقِّي,muta1a2~i3,muta1a2~,receiving,-,ADJ
l.q.y,tiloqaA}iy~,تِلْقَائِيّ,ti1o2A3+iy~,ti1o2aA}iy~,automatic;spontaneous,-,ADJ
l.s.E,lasaE-a,لَسَع-َ,1a2a3,1a2a3,burn;sting,trans,VERB
l.s.E,lasoE,لَسْع,1a2o3,1a2o3,burning;stinging,-,NOUN
l.s.E,lasoEap,لَسْعَة,1a2o3+ap,1a2o3,bite;sting,-,NOUN
l.s.E,laAsiE,لَاسِع,1A2i3,1aA2i3,biting;sharp;stinging,-,ADJ
l.s.E,lasiyE,لَسِيع,1a2iy3,1a2iy3,stung,-,ADJ
l.s.E,malosuwE,مَلْسُوع,ma1o2uw3,ma1o2uw3,bitten;stung,-,ADJ
l.s.n,las~an,لَسَّن,1a2~a3,1a2~a3,sharpen;taper,#n trans,VERB
l.s.n,lasin-a,لَسِن-َ,1a2i3_INTRANS,1a2i3,be_eloquent,INTRANS,VERB
l.s.n,talaAsan,تَلَاسَن,ta1A2a3,ta1aA2a3,altercate;exchange_words;trade_insults,#n trans,VERB
l.s.n,lasan,لَسَن,1a2a3,1a2a3,eloquence,-,NOUN
l.s.n,lisaAn,لِسَان,1i2A3,1i2aA3,language;mouthpiece;tongue,-,NOUN
l.s.n,lisaAniy~aAt,لِسَانِيَّات,1i2A3+iy~+At,1i2aA3iy~,linguistics,-,NOUN
l.s.n,malosuwn,مَلْسُون,ma1o2uw3,ma1o2uw3,liar,-,NOUN
l.s.n,talaAsun,تَلَاسُن,ta1A2u3,ta1aA2u3,altercation;exchange_of_words,-,NOUN
l.s.n,>alosan,أَلْسَن,>a1o2a3,>a1o2a3,eloquent,-,ADJ
l.s.n,>alosan,أَلْسَن,1a2o3A',1a2o3aA,eloquent,-,ADJ
l.s.n,lasin,لَسِن,1a2i3,1a2i3,eloquent,-,ADJ
l.s.n,lisaAniy~,لِسَانِيّ,1i2A3+iy~,1i2aA3iy~,oral;verbal,-,ADJ
l.S.q,{ilotaSaq,ٱِلْتَصَق,{i1ota2a3,{i1ota2a3,adhere;affix;attach,trans,VERB
l.S.q,>aloSaq,أَلْصَق,>a1o2a3,>a1o2a3,append;attach;join,trans,VERB
l.S.q,laASaq,لَاصَق,1A2a3_INTRANS,1aA2a3,be_in_touch_with;be_next_to,INTRANS,VERB
l.S.q,laS~aq,لَصَّق,1a2~a3,1a2~a3,paste_together;stick_together,trans,VERB
l.S.q,laSiq-a,لَصِق-َ,1a2i3,1a2i3,adhere;cling,trans,VERB
l.S.q,talaASaq,تَلَاصَق,ta1A2a3,ta1aA2a3,be_cohesive;stick_together,trans,VERB
l.S.q,{ilotiSaAq,ٱِلْتِصَاق,{i1oti2A3,{i1oti2aA3,adhesion;cohesion;contact,-,NOUN
l.S.q,<iloSaAq,إِلْصَاق,<i1o2A3,<i1o2aA3,placard;poster,-,NOUN
l.S.q,laASiq,لَاصِق,1A2i3,1aA2i3,adhesive,-,NOUN
l.S.q,laASiqap,لَاصِقَة,1A2i3+ap,1aA2i3,suffix,-,NOUN
l.S.q,laSaq,لَصَق,1a2a3,1a2a3,adhering;clinging,-,NOUN
l.S.q,laSiq,لَصِق,1a2i3,1a2i3,adhesive;glue;gluey;sticky,-,NOUN
l.S.q,laSoq,لَصْق,1a2o3,1a2o3,adhering;clinging,-,NOUN
l.S.q,laSuwq,لَصُوق,1a2uw3,1a2uw3,adhesive;plaster,-,NOUN
l.S.q,liSoq,لِصْق,1i2o3,1i2o3,adhering;clinging;pasted_(to),-,NOUN
l.S.q,mulaASaqap,مُلَاصَقَة,mu1A2a3+ap,mu1aA2a3,adhesion;connection;union,-,NOUN
l.S.q,mulaASiq,مُلَاصِق,mu1A2i3,mu1aA2i3,adherent;companion;neighbor,-,NOUN
l.S.q,muloSaq,مُلْصَق,mu1o2a3,mu1o2a3,picture;placard;poster;sign,-,NOUN
l.S.q,talaASuq,تَلَاصُق,ta1A2u3,ta1aA2u3,adhesion;cohesion;contact,-,NOUN
l.S.q,laSiq,لَصِق,1a2i3,1a2i3,adhesive;gluey;sticky,-,ADJ
l.S.q,laSiyq,لَصِيق,1a2iy3,1a2iy3,clinging;close-fitting;contiguous,-,ADJ
l.S.q,laSoqiy~,لَصْقِيّ,1a2o3+iy~,1a2o3iy~,agglutinating,-,ADJ
l.S.q,mulaASiq,مُلَاصِق,mu1A2i3,mu1aA2i3,adjacent;contiguous,-,ADJ
l.S.q,muloSaq,مُلْصَق,mu1o2a3,mu1o2a3,attached;fastened;pasted_on,-,ADJ
l.S.q,mulotaSiq,مُلْتَصِق,mu1ota2i3,mu1ota2i3,adhesive;attached;in_contact,-,ADJ
l.S.q,mutalaASiq,مُتَلَاصِق,muta1A2i3,muta1aA2i3,cohesive;sticking_together,-,ADJ
l.S.S,laS~-u,لَصّ-ُ,1a2a3,1a2~,do_secretly;steal,gem trans,VERB
l.S.S,laS~-u,لَصّ-ُ,1a2a3,1a2a3,do_secretly;steal,gem trans,VERB
l.S.S,talaS~aS,تَلَصَّص,ta1a2~3_INTRANS,ta1a2~a3,become_a_thief;spy,INTRANS,VERB
l.S.S,liS~,لِصّ,1i2o3,1i2~,thief,-,NOUN
l.S.S,luSuwSiy~ap,لُصُوصِيَّة,1u2uw3+iy~ap,1u2uw3iy~,robbery;theft,-,NOUN
l.S.S,mutalaS~iS,مُتَلَصِّص,muta1a2~i3,muta1a2~i3,like_a_thief;thievish,-,ADJ
l.T.$,laTa$-u,لَطَش-ُ,1a2a3,1a2a3,hit;strike,trans,VERB
l.T.$,laTo$,لَطْش,1a2o3,1a2o3,hitting;striking,-,NOUN
l.T.E,laTaE-a,لَطَع-َ,1a2a3,1a2a3,delete;hit;strike,trans,VERB
l.T.E,laToE,لَطْع,1a2o3,1a2o3,deletion;hitting;striking,-,NOUN
l.T.E,laToEap,لَطْعَة,1a2o3+ap,1a2o3,blot;stain,-,NOUN
l.T.f,{isotaloTaf,ٱِسْتَلْطَف,{isota1o2a3,{isota1o2a3,find_pleasant,trans,VERB
l.T.f,laATaf,لَاطَف,1A2a3,1aA2a3,be_polite_with;treat_kindly,trans,VERB
l.T.f,laT~af,لَطَّف,1a2~a3,1a2~a3,alleviate;soften,trans,VERB
l.T.f,laTaf-u,لَطَف-ُ,1a2a3_INTRANS,1a2a3,be_kind,INTRANS,VERB
l.T.f,laTuf-u,لَطُف-ُ,1a2u3_INTRANS,1a2u3,be_amiable;be_elegant,INTRANS,VERB
l.T.f,talaATaf,تَلَاطَف,ta1A2a3_INTRANS,ta1aA2a3,be_civil;be_courteous,INTRANS,VERB
l.T.f,talaT~af,تَلَطَّف,ta1a2~3_INTRANS,ta1a2~a3,be_affectionate;be_moderated,INTRANS,VERB
l.T.f,laTaAfap,لَطَافَة,1a2A3+ap,1a2aA3,kindness;politeness;refinement,-,NOUN
l.T.f,laTiyfap,لَطِيفَة,1a2iy3+ap,1a2iy3,joke;quip;subtlety,-,NOUN
l.T.f,luTof,لُطْف,1u2o3,1u2o3,civility;gentleness,-,NOUN
l.T.f,mulaATafaAt,مُلَاطَفَات,mu1A2a3+At,mu1aA2a3,caress,-,NOUN
l.T.f,mulaATafap,مُلَاطَفَة,mu1A2a3+ap,mu1aA2a3,courtesy;friendliness;kindness,-,NOUN
l.T.f,mulaT~if,مُلَطِّف,mu1a2~i3,mu1a2~i3,palliative;sedative,-,NOUN
l.T.f,talaT~uf,تَلَطُّف,ta1a2~u3,ta1a2~u3,civility;friendliness,-,NOUN
l.T.f,laTiyf,لَطِيف,1a2iy3,1a2iy3,delicate;gentle;polite,-,ADJ
l.T.f,mulaT~af,مُلَطَّف,mu1a2~a3,mu1a2~a3,gentler;kinder;softer,-,ADJ
l.T.m,{ilotaTam,ٱِلْتَطَم,{i1ota2a3,{i1ota2a3,clash;collide,trans,VERB
l.T.m,laTam-a,لَطَم-َ,1a2a3,1a2a3,slap;strike_against,trans,VERB
l.T.m,talaATam,تَلَاطَم,ta1A2a3,ta1aA2a3,brawl;exchange_blows,trans,VERB
l.T.m,laTomap,لَطْمَة,1a2o3+ap,1a2o3,blow;shove;slap,-,NOUN
l.T.m,maloTam,مَلْطَم,ma1o2a3,ma1o2a3,cheek,-,NOUN
l.T.m,mulotaTam,مُلْتَطَم,mu1ota2a3,mu1ota2a3,brawl;clash;turmoil,-,NOUN
l.T.m,mutalaATim,مُتَلَاطِم,muta1A2i3,muta1aA2i3,colliding;pounding,-,NOUN
l.T.m,laTiym,لَطِيم,1a2iy3,1a2iy3,parentless,-,ADJ
l.T.s,laTas-u,لَطَس-ُ,1a2a3,1a2a3,hit;strike,trans,VERB
l.T.s,laTos,لَطْس,1a2o3,1a2o3,hitting;striking,-,NOUN
l.T.s,miloTaAs,مِلْطَاس,mi1o2A3,mi1o2aA3,pickax,-,NOUN
l.t.t,lat~-u,لَتّ-ُ,1a2a3,1a2a3,crush;pound,#t gem trans,VERB
l.t.t,lat~-u,لَتّ-ُ,1a2a3,1a2~,crush;pound,#t gem trans,VERB
l.t.t,lat~,لَتّ,1a2o3,1a2~,idle_talk;prattle,-,NOUN
l.t.t,lat~aAt,لَتَّات,1a2~A3,1a2~aA3,chatterbox;prattler,-,NOUN
l.T.x,laT~ax,لَطَّخ,1a2~a3,1a2~a3,soil;splash;stain,trans,VERB
l.T.x,laTax-a,لَطَخ-َ,1a2a3,1a2a3,soil;splash;stain,trans,VERB
l.T.x,talaT~ax,تَلَطَّخ,ta1a2~3_INTRANS,ta1a2~a3,be_soiled;be_stained,INTRANS,VERB
l.T.x,laTox,لَطْخ,1a2o3,1a2o3,soiling;staining,-,NOUN
l.T.x,laToxap,لَطْخَة,1a2o3+ap,1a2o3,blemish;blotch;stain,-,NOUN
l.T.x,liT~iyx,لِطِّيخ,1i2~iy3,1i2~iy3,dolt;fool,-,NOUN
l.T.x,luTaxap,لُطَخَة,1u2a3+ap,1u2a3,dolt;fool,-,NOUN
l.T.x,mulaT~ax,مُلَطَّخ,mu1a2~a3,mu1a2~a3,stained;sullied,-,ADJ
l.v.g,lavig-a,لَثِغ-َ,1a2i3,1a2i3,lisp;mispronounce,trans,VERB
l.v.g,lavag,لَثَغ,1a2a3,1a2a3,lisp;mispronunciation,-,NOUN
l.v.g,luvogap,لُثْغَة,1u2o3+ap,1u2o3,lisping,-,NOUN
l.v.g,>alovag,أَلْثَغ,>a1o2a3,>a1o2a3,lisper,-,ADJ
l.v.g,>alovag,أَلْثَغ,1a2o3A',1a2o3aA,lisper,-,ADJ
l.v.m,{ilotavam,ٱِلْتَثَم,{i1ota2a3_INTRANS,{i1ota2a3,be_covered;be_veiled,INTRANS,VERB
l.v.m,lav~am,لَثَّم,1a2~a3,1a2~a3,cover;veil,trans,VERB
l.v.m,lavam-i,لَثَم-ِ,1a2a3,1a2a3,injure;kiss;strike,trans,VERB
l.v.m,talav~am,تَلَثَّم,ta1a2~3_INTRANS,ta1a2~a3,be_covered;be_veiled,INTRANS,VERB
l.v.m,lavomap,لَثْمَة,1a2o3+ap,1a2o3,kiss,-,NOUN
l.v.m,livaAm,لِثَام,1i2A3,1i2aA3,cover;veil,-,NOUN
l.v.m,mulav~am,مُلَثَّم,mu1a2~a3,mu1a2~a3,masked;veiled,-,ADJ
l.v.m,mutalav~im,مُتَلَثِّم,muta1a2~i3,muta1a2~i3,veiled,-,ADJ
l.v.y,livap,لِثَة,1i2+ap,1i2,gum,-,NOUN
l.v.y,livawiy~,لِثَوِيّ,1i2a3+iy~,1i2awiy~,gingival;of_the_gums,-,ADJ
l.w.*,laA*-u,لَاذ-ُ,1a2a3,1u3,have_recourse;seek_refuge,trans,VERB
l.w.*,laA*-u,لَاذ-ُ,1a2a3,1aA3,have_recourse;seek_refuge,trans,VERB
l.w.*,laA}i*,لَائِذ,1A2i3,1aA}i3,refugee;seeking_shelter,-,NOUN
l.w.*,malaA*,مَلَاذ,ma1o2a3,ma1aA3,sanctuary;shelter,-,NOUN
l.w.b,laAb-u,لَاب-ُ,1a2a3,1u3,move_about;wander,trans,VERB
l.w.b,laAb-u,لَاب-ُ,1a2a3,1aA3,move_about;wander,trans,VERB
l.w.E,{ilotaAE,ٱِلْتَاع,{i1ota2a3_INTRANS,{i1otaA3,be_burning;be_languishing,INTRANS,VERB
l.w.E,{ilotaAE,ٱِلْتَاع,{i1ota2a3_INTRANS,{i1ota3,be_burning;be_languishing,INTRANS,VERB
l.w.E,laAE-u,لَاع-ُ,1a2a3_INTRANS,1aA3,be_impatient;torment,INTRANS,VERB
l.w.E,laAE-u,لَاع-ُ,1a2a3_INTRANS,1u3,be_impatient;torment,INTRANS,VERB
l.w.E,law~aE,لَوَّع,1a2~a3,1a2~a3,torment,trans,VERB
l.w.E,talaw~aE,تَلَوَّع,ta1a2~3_INTRANS,ta1a2~a3,be_burning;be_languishing,INTRANS,VERB
l.w.E,{ilotiyaAE,ٱِلْتِيَاع,{i1oti2A3,{i1otiyaA3,anxiety;suffering,-,NOUN
l.w.E,lawoEap,لَوْعَة,1a2o3+ap,1a2o3,anguish;torment,-,NOUN
l.w.E,mulaAwiE,مُلَاوِع,mu1A2i3,mu1aA2i3,crafty;cunning,-,ADJ
l.w.f,laAf-u,لَاف-ُ,1a2a3,1u3,chew,trans,VERB
l.w.f,laAf-u,لَاف-ُ,1a2a3,1aA3,chew,trans,VERB
l.w.f,lawof,لَوْف,1a2o3,1a2o3,chewing,-,NOUN
l.w.f,luwf,لُوف,1u2o3,1u23,loofa;luffa,-,NOUN
l.w.H,>alaAH,أَلَاح,>a1o2a3,>a1a3,appear,trans,VERB
l.w.H,>alaAH,أَلَاح,>a1o2a3,>a1aA3,appear,trans,VERB
l.w.H,laAH-u,لَاح-ُ,1a2a3,1u3,appear;seem,trans,VERB
l.w.H,laAH-u,لَاح-ُ,1a2a3,1aA3,appear;seem,trans,VERB
